"n_aliens","long","lat"
10,133.91995950602,54.0990663764957
1,165.413761725649,64.91596390278
1,90.2367568295449,68.3919851571913
10,126.774784270674,56.504588278879
1000,163.240419644862,64.3525617994017
1000,159.865772388875,57.9216809030067
100,172.272654399276,63.0967951648192
100,88.0908018629998,60.1097939299258
1000,79.3132481351495,54.3425327647296
1,51.0839450731874,61.6230627996517
10,109.520813534036,64.3313521111885
100,161.17571641691,58.1807414628256
1000,92.2632725257427,64.592762812713
100,92.4738302920014,57.5073620852333
10,124.455964118242,55.0055191038704
10,163.130945200101,65.5424630506461
10,54.1257871873677,71.7775697296308
100,158.536038352177,53.6803939614023
100,72.7911793906242,61.3919769824155
100,43.7876179721206,64.0933835588126
10,126.76809148863,73.0764126582959
1000,84.5483845286071,60.4689154887702
100,89.9412578623742,64.2072007909761
1,74.6571939624846,64.9408215241296
10,28.3887420315295,59.0538716183774
10,126.395425200462,66.4048349191415
10,35.707437498495,58.7362218595407
1000,83.0399618949741,52.9072050122781
1000,102.574301389977,78.4205496079576
10,172.92276780121,68.9551599875508
1,165.618570512161,63.8904843956611
1000,55.7492466643453,67.2535932391269
1000,58.0460588727146,51.5319616663977
10,103.500790027902,55.1148572040197
1000,142.870290158316,49.6226535873708
1000,42.8611579164863,55.7135098154115
10,108.041910622269,56.0432519781901
10,136.760628651828,54.2096294954936
10,134.381202980876,55.7738745185297
100,33.5469785705209,57.0563435080567
1000,98.9581446815282,61.5550955183323
10,32.589521817863,54.005619279428
100,110.498450724408,66.8170285386825
10,100.493909502402,69.2208396270438
10,148.832036303356,68.6048272895415
100,73.3945766743273,56.5245266020152
1000,-178.956263456494,68.2666182133813
10,42.1675707679242,62.4170834741265
1000,87.4765058420599,58.5691025175375
100,53.0012799426913,54.0037090384541
1000,52.6558714359999,64.1270519724156
1,49.2074224445969,59.9235732104708
10,95.0027704238892,54.7357324003585
10,110.560918450356,49.216834048243
10,120.610130019486,52.2315429059037
100,38.6982191540301,47.223419096367
1000,133.97189553827,46.6379824949972
100,44.756931848824,46.9995082467297
1000,97.3560929205269,75.185863647143
1000,52.5245017837733,60.5824052883203
10,109.473331142217,50.3467606861985
1000,111.225389717147,49.8482123941886
100,131.460415748879,59.9634914715378
1,59.3950748071074,59.385574267678
1000,51.054011285305,60.6228057435475
100,159.033862380311,57.954764866807
10,145.42244983837,70.6419377733403
100,122.628129534423,59.4258897316066
100,56.6795299574733,57.8947585715989
1000,133.648513834924,54.3244545554301
1000,92.1130541525781,58.6506989831224
1,42.4652710743248,45.6932099025744
1,41.9664676208049,52.773290045018
10,105.814662342891,55.2490912015605
1000,114.742132192478,61.478990247345
1,53.0197364743799,55.9216572738045
100,127.920953119174,49.995598832471
10,106.994905974716,64.7532588613199
100,36.1280211992562,63.7094123461916
10,158.104673931375,55.1044864422028
1000,55.4589535295963,57.1229381356449
10,46.2507180869579,49.1203051435632
1000,44.3709241691977,59.4212237677516
1,43.7651458382607,57.4644158680276
1000,64.138064738363,61.5399477039846
100,129.439996797591,58.469987761664
100,29.9195742700249,60.2506573529958
1000,140.18616411835,59.606203790119
1000,137.301574805751,48.7791219748987
10,164.024277878925,65.3581754808319
1,157.256861859933,63.6399788824474
10,125.938359936699,70.4518744689243
100,54.7178283333778,53.2039977031991
10,93.482391089201,57.1553859043863
100,134.62834758684,64.3433293917066
100,112.025976050645,73.2058550975878
1,105.65976745449,53.1345289360493
1000,88.1559157557786,52.7921959756079
1000,44.5450593810529,43.4482465492129
100,103.569125588983,57.2585094971884
1,79.8978621605784,57.2188702592578
100,70.9491740260273,55.9275637623938
1000,144.825170505792,66.9702157886311
1000,137.534298850223,48.1190291367843
1000,84.833153821528,60.9216031734232
100,105.361296012998,61.9785106210253
10,142.518912060186,50.5576741646334
1,38.2926574163139,59.0077379394783
1,88.1346699781716,70.8353638456738
1,43.5700047388673,44.1731276481426
1000,149.331819433719,69.3964343865903
100,145.95653347671,61.2433757742068
100,128.002460338175,57.1786244385953
100,119.470512634143,70.5243750939249
100,107.766927788034,61.5273965872862
100,168.092955267057,63.1088342712717
1000,34.7827431745827,62.4266707498391
10,117.679031286389,62.7146500741363
1,102.7344263345,65.7149954796432
10,-173.19678671658,65.8259913583469
1,148.595419116318,70.2389309787839
1000,71.7128080688417,70.5019790235869
1000,118.25318637304,61.4759859727844
1,37.3866428341717,55.1039780972873
10,94.6464538760483,50.5769004726404
10,86.6703353170305,54.5719557314011
1,152.104880483821,61.729086303193
100,167.142991265282,60.0527686277564
1000,131.854053642601,50.3633183733077
10,82.0721954852343,52.1349413457296
1000,92.4782292824239,66.9648738726943
1,31.128704873845,66.8489719466256
100,98.0191054847091,50.6409689405135
1,176.202439460903,63.9971675750216
1,62.9885554499924,66.9681716527588
10,95.6925873924047,65.3667106864635
1,45.4308081138879,48.4330166915424
1,102.507027396932,74.6373946650093
10,143.089140225202,71.7030083821205
10,138.740477096289,47.379844304209
10,35.7846650015563,52.0772326475065
100,128.723316499963,52.1162785063766
1000,96.8585074413568,61.0865909737565
10,97.7931033074856,57.0805319239454
1,34.7900502663106,64.795248124287
1,58.751291083172,55.2463834174621
1,120.895067201927,58.587393013794
1000,68.1645041238517,57.6513689690697
100,37.5180129054934,55.9365767316967
100,106.965416930616,73.7683785536731
1,130.896035050973,42.6823281894178
10,65.9435915574431,60.8584377709333
10,111.508741378784,53.006747494709
100,43.3995397947729,45.8635210575995
1,133.114226264879,60.0488570301807
10,71.8507299385965,61.125798890456
10,151.22510435991,66.4444880712918
10,43.704718099907,51.29694413134
1000,64.9581327941269,68.7160328887052
1,97.921990826726,54.2086948584303
1000,72.0874194614589,58.9545804458661
1,85.0728568900377,54.6269124931064
1000,90.5814664531499,59.2660632558133
1000,51.3061071652919,53.3228843769269
100,47.5238041207194,46.9304841542924
100,34.9915454350412,51.835254778118
100,87.5502960104495,58.3951083906765
1,119.893905865029,65.5702608685702
1000,91.9364833272994,73.6872435232203
1,105.50467508845,71.3756523996003
10,40.0440605264157,67.3260592375676
10,-175.987429479137,65.6648482900369
100,138.831626269966,57.583734243245
1,38.904921412468,50.5256636247533
1000,118.600691696629,56.7808431830703
1,109.838407449424,63.6385808101251
100,142.457604054362,54.0870743168353
10,33.3410435076803,59.0796772757222
1000,93.5468447394669,79.7846429495056
100,44.9237296264619,23.0711182168529
1,40.2489210292697,31.2736562140909
1,43.5071642696857,20.2880205383492
1,37.7523637097329,28.6434834603509
1000,42.4705556966364,21.3482425758111
100,38.604794126004,25.5955683537123
1,46.592999054119,21.8860786311322
10,48.5277244448662,19.1935210842658
10,54.1163850389421,21.7682199915528
1000,45.5342471692711,26.1905512035825
1,51.8195844814181,22.2559556953032
1,44.102038918063,28.2709042721464
10,42.0864581689239,22.5752428092132
100,51.5991401765496,21.0222084402824
10,46.3382243178785,24.6787292925789
100,54.6913679223508,19.9087063403691
100,42.2080468107015,22.2533662364242
1000,38.8920066598803,29.6953097735106
100,42.2944333869964,29.4315365515458
1,44.5323141105473,24.0263705587254
100,51.1928076390177,20.6001572610883
10,44.3254364188761,22.455520936337
10,47.7300405967981,18.7258543120491
10,47.9956439137459,19.8263208426133
10,40.7838462106884,31.676444801806
100,50.9284861665219,23.9760383816581
1,45.8533828519285,28.3718842585979
10,46.2981201801449,25.2259657137215
1000,45.8026976510882,24.4637402178722
1,44.6374790836126,19.3798504504677
1,38.9802177250385,25.5975341694056
10,39.5707159303129,21.0997775729902
100,44.737113090232,28.0541124041045
1000,42.018703809008,25.5361872647447
100,52.8318877983838,19.3122881514965
100,39.481202987954,21.213311484377
10,37.0759808365256,18.2809499300173
1000,28.8771362509578,20.482864002669
100,27.4775582458824,12.8618105413417
10,33.0975872743875,11.4614983969505
100,26.6694193985313,19.3325188387426
1,28.9593413472176,13.4925766255953
100,27.0692218467593,11.2771005844244
10,25.2119116298854,20.7499312762374
10,36.6937062051147,17.4509064412716
1,28.0022310186177,15.9772764951404
1,28.8521407451481,11.4011536831172
1000,33.4290415048599,17.7648878524789
100,27.3820197209716,18.6070550966557
100,33.3436112198979,14.9867711453706
1000,24.6212445292622,16.3779233538553
1,34.6820097137243,14.9296583958456
10,29.3661534972489,13.2148527067038
1000,26.4716771431267,21.8992088228701
1,24.5554249640554,10.098995425488
1000,30.0818966981024,10.3087460816317
1000,28.8335098698735,19.4212898872721
1,27.9903894849122,14.364216837187
1000,28.8344873674214,17.2370651806561
100,28.9117760583758,14.8886872383975
10,25.4592466726899,15.7248797993845
1000,33.207243271172,18.5811481491385
100,24.5218458864838,11.7194683929707
1,24.105478618294,15.4331457259224
10,32.0090157631785,14.1297928624692
10,35.5268117599189,21.7459462224812
1,24.8013149667531,14.580372682403
1000,23.9886115025729,16.3133581092414
10,26.4065790083259,18.0132366140543
100,26.5066502988338,17.8453146035451
1000,33.5250835306942,15.7724735697896
1,31.2121485639364,19.4508762812081
1000,33.1661910563707,14.5845316677364
10,26.6850331239402,11.8333699097632
100,29.47809163481,12.6530626088971
100,-14.4865285791457,13.2121926254516
10,-16.6861438192427,14.4470670704442
10,-11.2340724561363,9.01293771249992
1,-12.1641340479255,7.78862403274567
1,-87.9691164940596,13.4939142447864
1,43.8641206920147,4.63671441166427
1,50.8872231468558,11.7365218727637
10,44.6753937844187,3.60555094916836
10,43.3054277859628,2.64911126594053
10,44.8174882493913,4.95275605827574
1,45.0219756737351,3.69479738035993
100,45.1125361025333,2.50479191580295
10,49.8142028320581,10.7764589897173
1000,48.6260026786476,6.62037994075535
1,45.8232174720615,5.10982125700739
1,43.0816100165248,2.5163928415663
100,47.2088526003063,6.32479620028537
1,20.4918992612511,44.9551615746218
1,20.291705802083,45.0550244080977
10,26.1712421569973,9.32238147882397
1,25.3165786340833,8.14702769719089
10,32.2770982794464,6.73578632286452
1000,34.4569203257561,5.94745902646581
1,33.0167425610125,4.9385154561429
1,32.6705697923899,6.97075692114105
1000,26.3111923635006,7.05333338639438
10,26.4794127177447,6.43171732213955
1,28.9186729397625,8.00628483314464
100,32.9244191665202,8.48442992223446
1000,30.4569550976157,6.61504217508317
10,32.3846784140915,9.67342976120401
1000,28.1736215762794,5.32482259224676
100,-55.9917854145169,2.5717007044013
10,17.4606947880238,48.6096511226606
100,21.7131492588669,67.7738516972718
1,13.2827568612993,63.3839031285341
10,13.732833629474,55.9659014670352
1000,18.2973803021014,67.6490929234594
100,15.6891508866102,56.4348362864805
100,17.1725810319185,60.4381980050465
100,15.714997490868,60.2882208086046
100,17.0004605781287,60.6799734749418
10,16.3144281227142,60.0625336651196
1000,14.2640436161309,61.4272679258105
1,31.5738732833415,-26.8885239279336
1000,39.1829224862158,33.7036011333917
1000,40.4862674418837,36.4720652919408
1,38.1570601835847,34.3418593134121
10,36.7707289382815,33.6729167178715
1,19.7442507650703,15.2138546916657
100,20.2631412819028,17.1374988637713
10,15.3512834105641,9.38592562029306
1,18.5959327127784,22.0814130405845
1,15.7123006135225,9.96647400321143
100,17.6717095356435,13.9381009138268
100,19.394156774506,18.3029047859712
1000,20.3040084242821,14.2664146287008
1,15.7532565202564,7.81964673508992
100,15.1813206262887,21.9458505156637
1,22.1488671563566,18.0669493086684
1,18.5789192095399,20.812658228925
1,21.2082995194942,11.2313366093169
1000,17.0681452006102,16.8102734770427
10,18.412594338879,18.362937630303
1000,16.2597429938614,15.3686341315714
100,14.9601459223777,10.9825074536981
1,19.2368216626346,11.4153231154173
100,22.0352895185351,10.9550225917247
1,17.6329464185983,13.1601730316219
1,17.7468801196665,18.0030891233654
1,16.9548833090812,14.4633263894965
10,22.1599955577403,20.0293029879574
1000,15.1223096810281,22.2805877146834
1000,14.3663357757032,14.4455204639609
10,19.5092271454632,15.5276238343025
100,21.4206689503044,15.8709141025498
10,19.983686869964,11.7626389044274
100,20.236560087651,15.7921617045287
1,15.111587215215,21.3649510314805
1,23.1837415136397,18.8358598235448
100,16.2814532965422,9.96016820735627
1,18.5608738102019,18.5640173517367
10,103.038904834539,14.5383574084688
100,99.6662388928235,7.75418648831258
1,100.451342090964,15.4793068397228
1,103.109115846455,15.9017850157129
100,101.533118812367,14.6218318737168
1000,99.6736045740545,16.2149710961826
1,99.8734314087778,19.6798276507556
100,100.53893440403,15.070533014262
100,102.888711523265,16.325073118992
100,104.408580483869,16.6544547387507
1,100.05229678005,8.57116715913491
10,102.145087849349,17.5821255222381
10,57.5845631863922,38.0072224262567
1000,63.6669745389372,36.8216011310306
100,59.6758249774575,42.1628073363457
10,54.0247824881226,39.3134354541203
100,54.4203616306186,38.4699653604088
10,56.0894817765802,39.4392325979029
100,58.2370044104755,40.4593505239674
1000,60.2143032476306,40.8058874278168
1000,63.0851064249873,36.4307868313225
1000,54.7199347056448,39.2985504265819
1000,56.850822782144,38.7028080054564
1000,63.379780864343,36.9912505965761
100,125.474518239498,-8.98324998584934
1000,125.818682871759,-8.63522975299656
1000,9.86460585147142,34.4055499674906
100,9.57467976026237,36.0427338363978
1,9.26661816425622,32.7299934495749
100,10.4063074663281,34.576769350353
100,34.3527323473245,38.2183608131447
100,39.4518667459488,40.9485289392615
1,35.642177676782,39.3156991615435
100,41.540876403451,37.8196712701088
100,38.9626213442534,38.430701825358
100,28.5247542522848,39.1976250872861
100,33.8857212010771,41.4995657374067
10,38.722615102306,40.4285464908366
10,27.3943037353456,41.957593639096
100,40.6543538533151,37.2029879281547
10,34.9980626162142,41.3457820404746
100,27.9016865696758,39.4196889851365
1,39.0251629985869,40.8861920272366
100,26.7193247471005,41.328590256477
1,39.9161186534911,38.7792783434962
1,27.5159875955433,39.4841677061943
10,29.6763088926673,-4.46164282448531
1000,31.7573896050453,-6.92779843336143
100,32.0287608448416,-8.36078661265514
100,31.4696054253727,-4.10509448596713
1000,33.0671715270728,-2.50777208868598
1,35.1576505322009,-4.49782040066545
1,38.8987253420055,-9.80513171099775
10,37.046064818278,-3.41874291595497
1000,32.7725168690085,-1.72385029826324
100,36.1855499725789,-2.31826103220883
1000,31.1155823338777,-3.87974471493169
1000,36.9017950817943,-6.0944000752448
10,34.0289618074894,-2.51053306500487
1000,32.6824570074677,-4.57204940916397
1,34.1430302895606,-8.43770502894553
1,30.9975000098348,-6.86900225754755
100,32.4182503670454,-6.55056471909392
1,33.060657531023,-3.11798841707163
1,30.6010080780834,-1.33462682228632
10,35.0371495261788,-8.07317591266616
1000,31.7857127264142,-1.91298378790769
10,34.8734240513295,-4.24653309476188
100,39.1968309134245,-8.11377345930623
100,32.9625666327775,-0.86006159798359
1000,30.1409328728914,-0.28025421122292
1,31.8341726996005,46.6888771088128
1,32.8017692919821,47.6597904523281
100,28.5920754354447,50.4066090202969
100,23.7539212312549,51.5141222251003
1,34.5033983979374,48.7217258555602
100,36.5957910753787,48.1128566257605
100,31.3359294086695,48.9298821241874
100,24.9458875413984,50.3238966617352
10,37.4157425388694,50.2755757320363
100,26.3719120435417,49.791247264232
100,32.9069009888917,49.8153417302477
10,34.7017546277493,46.8093514816283
1000,-54.3855832703412,-31.9928790924719
1000,-54.5997734181583,-32.616546454815
100,-57.521988004446,-30.746658799202
10,-54.2794053442776,-32.3527970184885
100,-57.2866786457598,-32.0216507738383
1,-92.6411436405033,36.290128886403
10,-87.7309582103044,38.1660250353698
10,-90.9773981384933,33.5414456397746
100,-81.4709837827832,36.1476216021264
100,-149.057351667434,60.0758818040802
1000,-82.7246978133917,33.3085044932715
1000,-94.9882979784161,39.6722001673032
10,-93.9296806231141,47.7550660187913
10,-85.9140863176435,40.3733641450416
10,-88.4648789931089,42.4197353074049
100,-98.1850461289287,29.5291774984405
100,-141.032376335934,60.3671199202361
100,-113.147261291742,38.8391418841774
10,-93.8219095487148,41.0157539566495
1,-103.963515590876,38.3950755626713
1000,-95.2401682175696,42.4316028142
10,-103.329257396981,38.5797375923188
100,-159.512148024514,68.1660505180125
100,-110.230273324996,33.6400611859544
1,-69.7369549423456,44.9400905776819
1,-87.1087388601154,40.3166383480372
100,-144.08503420651,62.0907984447366
1,-147.316181436181,61.1827870272482
1000,-109.796761879697,33.5157943949336
10,-109.282735297456,46.9781193914734
1000,-114.265417065471,38.0769517039869
1,-147.277445225045,61.7343087486676
1,-83.6012442223728,43.1541949965554
100,-96.7343582957983,33.7045456275609
10,-85.9769127890468,43.8222835781188
1000,-116.98396448046,47.8977099506772
10,-92.71594081074,35.9589321772008
1000,-75.2371814288199,41.3262000449733
100,-101.19177938439,33.4675784921157
10,-78.1065644603223,40.882231925834
1000,-108.666214216501,46.4632905675502
100,-108.522765906528,40.0128330173313
10,-94.8932774551213,32.2517876999191
1,-82.924728076905,37.159559872688
1,-103.261924395338,46.1771868724222
10,-142.829324528575,63.9570733529089
1000,-156.618282208219,67.3472470453678
100,-160.073753977194,63.6755127436531
1,-114.266085689887,36.2582085172076
10,-107.175734555349,40.6722091508566
1,-75.7668925635517,41.2129805854805
1,-117.397909546271,35.731938817773
10,-87.7343183476478,39.2980215477311
10,-91.6984125506133,31.5809039917887
100,-86.3196214847267,35.3085298411777
100,-104.179062684998,42.7655482348428
1000,-83.2325412333012,35.6837392673033
100,-96.0204222332686,41.666259701032
1,-89.1657734010369,46.6065220149438
1000,-89.869482954964,38.9584078379622
100,-106.425764607266,42.5389400922903
1,-113.262048019096,39.6803213158881
10,-87.0581316109747,46.4105005293821
1000,-75.7636501081288,35.641093826367
1,-152.739726081491,57.7598931043466
100,-155.921071982011,60.3326293632293
100,-103.154814401641,34.3628923038339
1,-80.4561016894877,34.8613640644988
1,-161.672975001857,62.4970192791457
10,-96.2945190165192,43.645504556664
1,-109.086790457368,36.8430218160436
10,-165.233643343672,66.1430467108844
10,-81.4001939166337,37.8429671084432
10,-99.1406257543713,32.9051819525131
1,-94.2686817515641,45.5237448874693
10,-105.948757957667,34.0397046017865
1000,-97.2826102841645,28.1455265497659
1000,-87.73302401416,34.9516058449051
1000,-107.804542751983,47.0721763805212
1000,-86.721063265577,38.4959286541901
10,-93.3435565140098,42.5631165835907
100,-159.647298585624,55.7821105671723
10,-113.896086104214,43.4185790659842
1,-157.094667507336,59.6912740912838
10,-79.6710958890617,35.0301010769331
1,-104.754963889718,44.7973158272111
1,-74.325332371518,41.6997021652507
1,-76.9241084251553,41.7105878862957
100,-90.9516704734415,32.9679236535272
100,-106.797286681831,34.5833718121304
1000,-95.1704290229827,34.2945229991448
1,-107.677991101518,35.7601428766268
10,-98.7709559965879,29.3717431609987
100,-85.9670122526586,32.6854482156781
100,-111.452529905364,33.3269402365691
100,-119.579455666244,47.6620011674568
1,-90.3297891654074,44.8498750814097
100,-74.4312104769051,40.5705522570186
1,-91.4015674497932,33.1454932162845
100,-100.17685353756,28.6051054722312
1,-112.856129882857,32.3588902354297
100,-86.2967556528747,35.1815306611213
1000,-92.9269936122,42.9055319716178
100,-90.6973406486213,47.5984349419053
100,-101.688584676012,38.8398216834682
1,-153.134930888191,63.2287981044226
1000,-151.818032898009,66.1629638683096
10,-93.1464521214366,30.1774586755917
1000,-84.8144856467843,39.3640628186507
100,-98.3813699148595,38.7471582587095
100,-119.560351045802,35.7691695583633
1,-153.840709682554,61.3324516728324
10,-84.2638371884823,42.951089510752
1000,-161.322763413191,61.5313911416211
10,-99.6646951977164,30.9636323933747
1000,-89.3316625803709,37.0666957527316
1,-80.7573256641626,40.3319885720184
10,-93.5717043746263,41.2161204622568
1000,-106.537986975163,48.4575074821055
1000,-99.8546365834773,45.4105066805854
10,-90.9302616678178,34.188082861566
100,-107.599161649123,45.317123964618
100,-107.575963055715,33.9724610424461
1000,-112.506099008024,42.9266879937249
100,-77.513016667217,37.0552992517298
1,-79.5133281033486,38.1061141686147
1000,-146.370534449816,63.0987672919303
1,-147.814265219495,69.4410384139217
1,-116.675555622205,44.3955751602
10,-86.4238951262087,37.8784945706874
1,-93.6279103159904,34.437836213113
1000,-91.7171331960708,36.0805524992457
100,-112.721952795982,47.9250358013836
1,-160.685013066977,60.5132542947884
10,-85.1232704333961,37.1385421895537
10,-69.5698825735599,45.5762861212417
10,-70.2055511064827,45.8017518311296
1000,-107.276233490556,45.4258661315483
100,-92.4323711358011,34.1970913686029
1000,-89.7511140536517,34.3568701229341
1,-81.7980567924678,36.3996991052443
1,-110.124577861279,38.0209638436682
10,-158.926831763238,69.5490520411005
1000,-114.627186879516,45.914356511075
1000,-92.4436684325337,47.0882606357166
1000,-84.1939282603562,30.7959231522892
100,-109.139968687668,31.7048666025789
100,-77.5924838148057,37.3304077738121
100,-101.391465067863,43.4024619175069
100,-117.007521651685,35.1362135328718
1000,-107.243562089279,40.9905970664038
100,-114.224291006103,33.5148887674296
1,-119.822676870972,40.554514465948
100,-94.2877190653235,31.6447802548489
100,-156.278650509194,64.1089205394199
1,-90.7726431638002,39.2891656615485
100,-118.548975689337,36.2174891511378
1000,-86.1149712838233,30.5124331804573
1,-117.739624902606,47.6644706699659
100,-88.8621945306659,38.618345220663
100,-121.749458061531,44.8792006922899
100,-92.3828748241067,32.8045032237042
100,-95.7188692688942,36.6686903707361
1,-95.7143848668784,48.9334924541422
1,-90.0826671067625,31.0952236825037
1,64.6694407705218,39.5231719462762
1,57.1279338654131,44.0524671489228
1,68.4138974267989,39.6082826835129
1000,61.1959205847234,42.6316202828202
10,66.0341976676136,42.692758376009
100,63.2010370306671,41.5752536383598
100,64.9030890874565,43.2858883656759
1000,55.9668241906911,44.1062500641678
100,-64.6362458355725,4.56519081109467
1000,-67.0662630815059,4.63702029001644
1,-61.0577758401632,9.26473519827826
100,-64.6215516887605,8.9539259435826
100,-65.9918436594307,4.87863330628675
10,-63.7138249352574,9.78261301466251
1,-63.5575854219496,6.18336951812303
100,-67.0926888752729,2.59077468446183
100,-66.9430811237544,4.95550044091997
1,-64.8123181890696,5.85513016854389
1000,-60.3826474864036,8.50991129112761
10,-61.6461886279285,8.06650048190546
1,-65.3375007491559,8.60527753694914
1000,-64.3233802355826,10.4557632841343
10,-66.9389330875129,1.8610520022997
100,-64.2004115134478,5.91619315005144
1000,-65.1516049727798,5.97620879231512
100,104.695542985573,20.3303340542291
1,108.784965667874,14.0672501913427
10,105.236524008214,19.0034539754704
10,104.394429149106,20.9881735951712
1000,107.739522317424,11.5807548456557
100,106.764623327181,10.3666036658058
100,45.342915058136,13.2134517083272
10,46.5278383903205,15.8477075674275
1000,48.3925098460168,14.7096653835003
1000,44.0539502631873,13.6392866095529
1,48.9821722079068,14.9140950088543
100,46.1026950180531,16.9833919939022
100,44.2959433514625,14.7762598503081
1,30.5829455796629,-30.1308849806207
100,27.1572900842875,-30.223738607696
10,19.3030881509185,-31.8025963368401
10,18.1960089784116,-32.7038769171754
1000,25.1399534102529,-27.9283960730405
10,23.1034966930747,-31.2574564503953
1,24.0568308066577,-33.3972788823305
1000,29.8283896408975,-27.1578548376835
10,27.9978044517338,-23.3065047592232
1000,32.0270386151969,-27.8829274575251
10,28.4766930900514,-30.3525729553471
1,28.5022134706378,-31.9087953931038
1,28.2457061111927,-27.1231182012495
10,20.0669292267412,-27.4689240412562
1,23.692208295688,-32.4135451625069
1,19.6713662613183,-30.3452792214429
1000,26.146715534851,-25.6436174899665
10,19.9904961604625,-31.5426677845888
10,19.9281469546258,-33.4556170419574
1000,28.5213291551918,-32.2073658116456
1,26.1279522255063,-32.9661055655811
100,25.6917945295572,-16.2151412004431
1,31.7097969911993,-8.80367245925917
1,28.9975883904845,-15.4288052894383
1000,30.0749982241541,-14.8931718961895
1,24.7408109530807,-17.3795118135302
1,27.500394070521,-14.2778522936647
100,29.1031561139971,-14.103491188826
1,30.8948951214552,-12.2410660304598
100,30.1310538779944,-18.6812383677573
1,25.5553096532822,-18.02073987057
1000,27.6234982442111,-18.5772474613026
10,32.0267658680677,-19.6902345515985
100,31.6792822536081,-17.3731644599741
1,31.7121968138963,-21.0903277134149
1,29.883039901033,-19.758548946836
