gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1990509594	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/19668051	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque		CO		Huila	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	2.231615	-76.220789	31438.0						2019-01-12T07:48:00	12	1	2019	2440899	2440899	HUMAN_OBSERVATION	iNaturalist	Observations	19668051		Sebastián Berrío	2019-01-16T02:36:09	CC_BY_NC_4_0	Sebastián Berrío	Sebastián Berrío			2020-11-01T16:11:59.579Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1978471699	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/6866667	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque		EC		Tungurahua	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-1.569187	-78.251725	31446.0						2017-06-27T12:04:00	27	6	2017	2440899	2440899	HUMAN_OBSERVATION	iNaturalist	Observations	6866667		parobbert	2017-07-01T01:20:06	CC_BY_NC_4_0	parobbert	parobbert			2020-11-01T16:11:37.887Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1978448893	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/19068947	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque		EC		Morona Santiago	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-2.126483	-78.565577	31441.0						2015-09-03T00:00:00	3	9	2015	2440899	2440899	HUMAN_OBSERVATION	iNaturalist	Observations	19068947		jorgebrito	2018-12-17T17:08:06	CC_BY_NC_4_0	jorgebrito	jorgebrito			2020-11-01T15:55:54.365Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1944885650	9cc67633-537a-4acc-8d37-92feeaddb2cd	UCALDAS:MADEPLC:2012:MAM15-4	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Vereda La Paloma, transecto quebrada La Arenosa	Tolima	PRESENT		f7f9717e-9e50-4a00-a30f-7b134390a566	4.461	-75.501278	265.0		2440.0	128.0			2013-08-01T00:00:00	1	8	2013	2440899	2440899	HUMAN_OBSERVATION	Universidad de Caldas (UCALDAS)						CC0_1_0		C. Gutiérrez-Cárdenas | S. López-Ángel | M.M. Peñuela | A.L. Rueda-Ardila | I.M. Vela-Vargas			2020-09-01T14:24:58.590Z		
1919789414	7e380070-f762-11e1-a439-00145eb45e9a	c28061bd-0465-4f1f-99bf-cb41c5618ba3	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque		EC			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862													2440899	2440899	PRESERVED_SPECIMEN	NHMUK	ZOO	1991.003				CC0_1_0		C Downer			2020-10-07T12:40:41.984Z		
1919783505	7e380070-f762-11e1-a439-00145eb45e9a	a6f77aac-7ee2-4ab5-9a2e-4676dd117341	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus ecuadorensis Gray, 1872	Tapirus ecuadorensis Gray 1872	Gray 1872		Macas, Ecuador /		PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862													8261169	2440899	PRESERVED_SPECIMEN	NHMUK	ZOO	1872.1.24.13				CC0_1_0		C Buckley	TYPE		2020-10-07T12:40:45.331Z		
1919691883	7e380070-f762-11e1-a439-00145eb45e9a	cd75501c-3863-419e-91a0-c3e03227fd49	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque Roulin, 1829	Roulin, 1829	EC			PRESENT	0	19456090-b49a-11d8-abeb-b8a03c50a862									1990-07-21T00:00:00	21	7	1990	2440899	2440899	PRESERVED_SPECIMEN	NHMUK	ZOO	ZD 1991.30				CC0_1_0		Craig Downer			2020-10-07T12:40:25.279Z	StillImage	INDIVIDUAL_COUNT_CONFLICTS_WITH_OCCURRENCE_STATUS
1891304532	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/15303283	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque		CO		Huila	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	2.221482	-76.277292	31438.0						2017-04-06T07:26:00	6	4	2017	2440899	2440899	HUMAN_OBSERVATION	iNaturalist	Observations	15303283		Jeff Harding	2018-08-10T23:08:02	CC_BY_NC_4_0	Jeff Harding	Jeff Harding			2020-11-01T15:55:34.626Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1802659128	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/9053996	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque		EC		Napo	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-0.354275	-78.01363	31451.0						2017-12-03T14:42:00	3	12	2017	2440899	2440899	HUMAN_OBSERVATION	iNaturalist	Observations	9053996		pfaucher	2017-12-05T16:37:08	CC_BY_NC_4_0	pfaucher	pfaucher			2020-11-01T16:12:22.805Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1707663682	2a337d5a-a784-4f8a-a947-46d69e0fa3eb	IAvH:IAvH-M-6180	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	PNR Ucumari, Vereda Cortaderal	Risaralda	PRESENT		2a7e3080-28a9-11dd-97cd-b8a03c50a862	4.709719	-75.487497			3420.0	0.0							2440899	2440899	PRESERVED_SPECIMEN	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)	Colección de Mamíferos del Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH-M)	IAvH-M-6180	1	Diego Lizcano	1997-12-31T00:00:00	CC_BY_NC_4_0		Diego Lizcano			2020-10-07T11:04:23.627Z		COORDINATE_ROUNDED
1707663307	2a337d5a-a784-4f8a-a947-46d69e0fa3eb	IAvH:IAvH-M-5881	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Cuenca del río Otún, alrededor de la Suiza	Risaralda	PRESENT		2a7e3080-28a9-11dd-97cd-b8a03c50a862													2440899	2440899	PRESERVED_SPECIMEN	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)	Colección de Mamíferos del Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH-M)	IAvH-M-5881				CC_BY_NC_4_0					2020-10-07T11:04:23.923Z		
1707663057	2a337d5a-a784-4f8a-a947-46d69e0fa3eb	IAvH:IAvH-M-5635	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	PNN Purace, Valle del Paletara, arriba de la Cabaña de INDERENA, Selva alta no intervenida	Cauca	PRESENT		2a7e3080-28a9-11dd-97cd-b8a03c50a862					3000.0	0.0							2440899	2440899	PRESERVED_SPECIMEN	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)	Colección de Mamíferos del Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH-M)	IAvH-M-5635				CC_BY_NC_4_0		Jorge Mayorga			2020-10-07T11:04:24.004Z		
1677256042	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/117058	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque		CO		Risaralda	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	4.658389	-75.42931	31398.0						2008-11-21T00:00:00	21	11	2008	2440899	2440899	HUMAN_OBSERVATION	iNaturalist	Observations	117058		Diego Lizcano	2012-08-27T19:31:15	CC_BY_NC_4_0	Diego Lizcano	Diego Lizcano			2020-11-01T16:11:42.546Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1656643691	431b19b9-b5b4-4bcb-ae11-072899dd4c52	97c3d40f-445c-477d-b89b-5ad216dbab2c	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchague					PRESENT		a26fb77a-67a4-4a15-b2c3-0c7b87ddb8e6									1992-05-22T00:00:00	22	5	1992	2440899	2440899	PRESERVED_SPECIMEN	CSULB	Mammals	11970				CC0_1_0		San Diego Zoo		NATIVE	2020-10-07T11:12:25.701Z		TAXON_MATCH_FUZZY
1640044026	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/7346711	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque		EC		Napo	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-0.474797	-77.975943	31451.0						2017-08-03T08:21:00	3	8	2017	2440899	2440899	HUMAN_OBSERVATION	iNaturalist	Observations	7346711		Alvaro Jaramillo	2017-08-04T15:22:45	CC_BY_NC_4_0	Alvaro Jaramillo	Alvaro Jaramillo			2020-11-01T16:12:15.101Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1436968584	8138eb72-f762-11e1-a439-00145eb45e9a	urn:catalog:RBINS:mam:461074	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque (Roulin, 1829)	(Roulin, 1829)	EC			PRESENT	1	e88c96a3-5884-4e51-a580-e417ca4c9eed													2440899	2440899	PRESERVED_SPECIMEN	RBINS	mam	1186		Frechkop Serge (M.)	1936-01-01T00:00:00	CC_BY_NC_4_0	Royal belgian Institute of natural Sciences				2020-10-07T12:44:25.235Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1436968577	8138eb72-f762-11e1-a439-00145eb45e9a	urn:catalog:RBINS:mam:461075	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque (Roulin, 1829)	(Roulin, 1829)	EC			PRESENT	1	e88c96a3-5884-4e51-a580-e417ca4c9eed													2440899	2440899	PRESERVED_SPECIMEN	RBINS	mam	1186		Frechkop Serge (M.)	1936-01-01T00:00:00	CC_BY_NC_4_0	Royal belgian Institute of natural Sciences				2020-10-07T12:45:03.001Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1427546342	2229752a-7d50-4632-a338-0930a6d792d1	IAvH:BICUB:PASTO:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN003:0005	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Sector Las Juntas, Vereda Santa Isabel	Nariño	PRESENT	1	2a7e3080-28a9-11dd-97cd-b8a03c50a862	0.996444	-77.127972			2784.0	0.0			2014-09-19T00:00:00	19	9	2014	2440899	2440899	HUMAN_OBSERVATION	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)	IAvH	IAvH:BICUB:PASTO:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN003:0005		Lasso, Luis Gonzalo	2014-09-19T00:00:00	CC_BY_NC_4_0	ADC	Lasso, Luis Gonzalo			2020-10-07T11:02:00.914Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;MULTIMEDIA_URI_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1417518824	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1913-222	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque Roulin, 1829	Roulin, 1829	EC	Vallée au Sud-Est du Mont Cayambe		PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e													2440899	2440899	PRESERVED_SPECIMEN	MNHN	ZM	MO-1913-222				CC_BY_4_0		Suzon|Suzon			2020-10-13T14:57:46.253Z		CONTINENT_INVALID
1417518689	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/ac-1982-34	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque Roulin, 1829	Roulin, 1829	FR	Parc Zoologique (MNHN)	Ile-de-France	PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e													2440899	2440899	PRESERVED_SPECIMEN	MNHN	ZM	AC-1982-34				CC_BY_4_0					2020-10-13T14:57:46.225Z		
1417518688	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/ac-1974-101	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque Roulin, 1829	Roulin, 1829				PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e													2440899	2440899	PRESERVED_SPECIMEN	MNHN	ZM	AC-1974-101				CC_BY_4_0					2020-10-13T14:57:46.116Z		
1417518508	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/ac-1896-468	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque Roulin, 1829	Roulin, 1829	FR	89, rue Broca	Ile-de-France	PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e													2440899	2440899	PRESERVED_SPECIMEN	MNHN	ZM	AC-1896-468				CC_BY_4_0		Geay|Geay			2020-10-13T14:57:46.193Z		
1417518479	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/ac-1884-1151	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque Roulin, 1829	Roulin, 1829				PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e													2440899	2440899	PRESERVED_SPECIMEN	MNHN	ZM	AC-1884-1151				CC_BY_4_0					2020-10-13T14:57:45.622Z		
1417518429	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/ac-1877-765	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque Roulin, 1829	Roulin, 1829				PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e													2440899	2440899	PRESERVED_SPECIMEN	MNHN	ZM	AC-1877-765				CC_BY_4_0		Gerrard, Edward|Gerrard, Edward			2020-10-13T14:57:45.436Z		
1321271491	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3b3f36b63-7fca-476a-8080-fb43a067f3da	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque		CO			PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862													2440899	2440899	PRESERVED_SPECIMEN	USNM	Mammals	A11884	No Number			CC0_1_0		S. Hurlbut			2020-10-30T08:54:21.186Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1318897997	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/34afdfc9d-7e27-4651-8cd9-48d14390c258	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque		EC			PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1872-01-01T00:00:00			1872	2440899	2440899	PRESERVED_SPECIMEN	USNM	Mammals	A12759	No Number			CC0_1_0		Mereno, (Governor)			2020-10-30T08:53:52.842Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1317881727	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/31e0b4960-afdb-4b25-953c-82b07211700a	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque		CO			PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862													2440899	2440899	PRESERVED_SPECIMEN	USNM	Mammals	A11883	No Number			CC0_1_0		S. Hurlbut			2020-10-30T08:53:16.946Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1291669687	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/3815679	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque		EC		Morona Santiago	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-3.101066	-78.643011	31428.0						2014-10-02T16:28:00	2	10	2014	2440899	2440899	HUMAN_OBSERVATION	iNaturalist	Observations	3815679		arutamecotours	2016-08-06T21:33:22	CC_BY_NC_4_0	arutamecotours	arutamecotours			2020-11-01T15:54:56.188Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1147174350	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	a77e78c1-be13-4916-b559-488e709c986b	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque		EC	Bosque Protectora Pasochoa	Pichincha	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-0.433	-78.483							1993-01-22T00:00:00	22	1	1993	2440899	2440899	MACHINE_OBSERVATION	CLO	ML	83176				CC0_1_0		Theodore A Parker, III		NATIVE	2020-09-05T06:46:50.874Z		
1145692202	0daed095-478a-4af6-abf5-18acb790fbb2	http://arctos.database.museum/guid/MVZ:Mamm:124114?seid=1698744	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque		CO	Paramo de Bordoncillo	Narino	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	1.2	-77.116667			3100.0	0.0			1958-12-15T00:00:00	15	12	1958	2440899	2440899	PRESERVED_SPECIMEN	MVZ	Mammal specimens	MVZ:Mamm:124114		Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): unknown, F. C. Lehmann			2020-10-31T00:39:42.058Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1145692185	0daed095-478a-4af6-abf5-18acb790fbb2	http://arctos.database.museum/guid/MVZ:Mamm:124092?seid=52235	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque		CO	Rio San Jose, Moscopan	Huila	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	2.266667	-76.016667			2700.0	0.0			1957-12-10T00:00:00	10	12	1957	2440899	2440899	PRESERVED_SPECIMEN	MVZ	Mammal specimens	MVZ:Mamm:124092	10088	Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): Alden H. Miller, F. C. Lehmann			2020-10-31T00:39:34.001Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1145692174	0daed095-478a-4af6-abf5-18acb790fbb2	http://arctos.database.museum/guid/MVZ:Mamm:124091?seid=587128	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque		CO	Rio San Jose, Moscopan	Huila	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	2.266667	-76.016667			2700.0	0.0			1957-12-10T00:00:00	10	12	1957	2440899	2440899	PRESERVED_SPECIMEN	MVZ	Mammal specimens	MVZ:Mamm:124091	10087	Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): Alden H. Miller, F. C. Lehmann			2020-10-31T00:39:47.134Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1145692165	0daed095-478a-4af6-abf5-18acb790fbb2	http://arctos.database.museum/guid/MVZ:Mamm:124089?seid=186790	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque		CO	Sotara, W side C. Andes	Cauca	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	2.25	-76.583333			3200.0	0.0			1957-06-16T00:00:00	16	6	1957	2440899	2440899	PRESERVED_SPECIMEN	MVZ	Mammal specimens	MVZ:Mamm:124089	9505	Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): Alden H. Miller; F. C. Lehmann			2020-10-31T00:39:37.591Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1145692148	0daed095-478a-4af6-abf5-18acb790fbb2	http://arctos.database.museum/guid/MVZ:Mamm:124090?seid=952108	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque		CO	San Marcos Moscopan	Huila	PRESENT	1	8edbbde0-055e-11d8-b850-b8a03c50a862	1.966667	-75.966667			3000.0	0.0			1957-07-10T00:00:00	10	7	1957	2440899	2440899	PRESERVED_SPECIMEN	MVZ	Mammal specimens	MVZ:Mamm:124090	9506	Museum of Vertebrate Zoology, University of California, Berkeley	1999-01-27T00:00:00	CC0_1_0		Collector(s): Alden H. Miller; F. C. Lehmann			2020-10-31T00:39:37.713Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1145105229	5f3463d2-51b6-4a8a-b252-9bab4388934e	http://arctos.database.museum/guid/DMNS:Mamm:6333?seid=126064	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque		US	Brownsville, Gladys Porter Zoo	Texas	PRESENT	1	a2ef6dd1-8886-48c9-8025-c62bac973cc7									1976-05-25T00:00:00	25	5	1976	2440899	2440899	PRESERVED_SPECIMEN	DMNS	Mammal specimens	DMNS:Mamm:6333		S. L. Porter	1976-05-25T00:00:00	CC_BY_NC_4_0		Collector(s): S. L. Porter		MANAGED	2020-10-07T21:03:33.504Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1065380728	7a25f7aa-03fb-4322-aaeb-66719e1a9527	82386c71-5719-4c11-8d1d-bcd911a94f2c	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque		EC	Pinchaque Prov.		PRESENT		493fe050-055d-11d8-b84f-b8a03c50a862									1966-01-01T00:00:00			1966	2440899	2440899	PRESERVED_SPECIMEN	LACM	Mammals	052179	LAL-261			CC0_1_0		Lester, L A		NATIVE	2020-10-07T12:22:56.758Z		
1065356373	7a25f7aa-03fb-4322-aaeb-66719e1a9527	426062d3-86dd-49b6-ac31-51b59dcebe27	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque			Los Angeles Zoo		PRESENT		493fe050-055d-11d8-b84f-b8a03c50a862									1988-01-05T00:00:00	5	1	1988	2440899	2440899	PRESERVED_SPECIMEN	LACM	Mammals	086015	DSJ 0614			CC0_1_0		Los Angeles Zoo; Janiger, D S		NATIVE	2020-10-07T12:23:05.989Z		
1065336781	7a25f7aa-03fb-4322-aaeb-66719e1a9527	0f9b3283-8f3e-4112-b847-a86c7c24fc1a	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque			Los Angeles Zoo		PRESENT		493fe050-055d-11d8-b84f-b8a03c50a862									1987-03-23T00:00:00	23	3	1987	2440899	2440899	PRESERVED_SPECIMEN	LACM	Mammals	086097	SDZ 23616			CC0_1_0		Los Angeles Zoo		MANAGED	2020-10-07T12:22:50.416Z		
1043994242	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/ac-a2267	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque Roulin, 1829	Roulin, 1829				PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e													2440899	2440899	PRESERVED_SPECIMEN	MNHN	ZM	AC-A2267				CC_BY_4_0					2020-10-13T14:57:46.150Z		
